sample.date,sampler,growblk,variety,brix,ta,ph
07-10-01,MZ,*02MEM,MER,27.60,4.48,3.76
07-10-01,MZ,*02MEM,MER,27.20,4.77,3.71
07-10-01,MZ,*03MEE,MER,26.30,5.76,4.06
07-10-01,EK,*03MEF,MER,27.90,4.78,4.10
07-10-01,EK,*03MEI,MER,26.40,3.80,4.21
07-10-01,MZ,*03MEJ,MER,26.10,3.99,4.26
07-10-01,GO,HINMEC,MER,21.60,7.17,3.33
07-10-01,JH,*22PBG,PBL,23.30,8.55,3.22
07-10-01,JH,*22PBI,PBL,22.40,9.16,3.17
07-10-01,JH,*22PBK,PBL,21.60,9.17,3.16
07-10-01,JH,*22PBM,PBL,21.60,9.17,3.16
07-10-01,JH,SPEPBD,PBL,22.00,10.68,3.20
07-10-01,GO,SPEPBI,PBL,20.40,9.26,3.17
07-10-01,GO,SRSPBA,PBL,19.10,9.42,3.18
07-10-01,GO,SRSPBC,PBL,19.60,9.03,3.37
07-10-01,GO,*22PGD,PGR,22.10,8.07,3.21
07-10-01,JH,HINPGA,PGR,21.40,8.17,3.30
07-10-01,GO,SPEPGB,PGR,22.10,8.98,3.23
07-10-01,GO,SPEPGG,PGR,21.90,8.06,3.21
07-10-01,JH,SPEPGJ,PGR,22.10,9.26,3.48
07-10-01,GO,*22PNH,PNN,22.50,8.92,3.23
07-10-01,GO,*22PNO,PNN,22.00,8.12,3.10
07-10-01,GO,SRSPNB,PNN,20.30,9.40,2.98
07-10-01,GO,SRSPND,PNN,21.40,9.28,3.39
07-10-01,GO,*22RSJ,RSL,21.50,12.41,2.94
07-10-01,GO,*22RSN,RSL,21.50,12.41,2.94
07-10-02,MZ,*03MEE,MER,26.40,5.70,3.60
07-10-02,MZ,*03MEJ,MER,26.70,4.30,4.02
07-10-02,MZ,*04MEA,MER,25.70,5.00,3.55
07-10-02,EK,*04MEA,MER,25.30,5.00,3.55
07-10-02,GO,*08MEC,MER,25.80,4.52,3.42
07-10-02,EK,*09MEA,MER,24.70,4.70,3.80
07-10-02,MZ,*09MEC,MER,24.80,4.60,3.63
07-10-02,MZ,*11MEW,MER,25.70,4.90,3.63
07-10-02,EK,*11MEZ,MER,24.90,5.30,3.65
07-10-02,GO,*18MEG,MER,25.20,5.36,3.29
07-10-02,GO,*18MEH,MER,24.90,4.88,3.36
07-10-02,GO,*18MEI,MER,25.00,5.25,3.37
07-10-02,GO,*18MEJ,MER,25.20,4.78,3.36
07-10-02,GO,INKPGY,PGR,23.50,6.13,3.33
07-10-02,GO,INKPGY,PGR,23.60,5.88,3.32
07-10-02,GO,INKPGY,PGR,24.70,5.72,3.35
07-10-02,JH,*12PNA,PNN,24.90,4.77,3.95
07-10-02,JH,*12PNA,PNN,24.40,5.15,3.78
07-10-02,JH,*12PNA,PNN,23.70,5.29,3.65
07-10-02,JH,*12PNC,PNN,24.30,5.45,3.63
07-10-02,JH,*12PNH,PNN,25.10,4.69,3.99
07-10-02,JH,*12PNH,PNN,25.10,4.90,2.83
07-10-02,JH,*12PNH,PNN,25.00,5.23,3.75
07-10-02,JH,*12PNH,PNN,23.90,4.36,3.66
07-10-02,JH,*12PNO,PNN,25.00,4.87,3.85
07-10-02,JH,*12PNO,PNN,24.90,5.20,3.73
07-10-02,JH,*12PNO,PNN,25.30,5.35,3.17
07-10-02,JH,*12PNO,PNN,24.20,5.11,3.75
07-10-03,MZ,*01CFF,CAF,23.70,5.15,3.24
07-10-03,GO,*06CFJ,CAF,24.90,5.48,3.55
07-10-03,GO,*11CFL,CAF,25.90,4.74,3.32
07-10-03,GO,*11CFM,CAF,25.70,4.40,3.38
07-10-03,GO,*11CFN,CAF,26.70,4.39,3.43
07-10-03,GO,*16CFG,CAF,26.10,4.21,3.67
07-10-03,GO,*16CFG,CAF,26.50,4.49,3.74
07-10-03,EK,*11CAP,CAS,25.70,5.15,3.35
07-10-03,MZ,*11CAQ,CAS,25.30,5.76,3.30
07-10-03,GO,*11CAR,CAS,26.10,5.19,3.35
07-10-03,EK,*17CAA,CAS,27.90,5.03,3.56
07-10-03,MZ,*17CAB,CAS,25.10,4.97,3.52
07-10-03,EK,*20CAA,CAS,24.00,4.38,3.44
07-10-03,MZ,DEKMER,MER,24.70,5.83,3.34
07-10-03,EK,GABMER,MER,25.20,5.25,3.35
07-10-03,MZ,RAIMER,MER,23.70,6.14,3.37
07-10-03,JH,SERPBA,PBL,19.60,10.57,2.88
07-10-03,GO,INKPNG,PNN,24.60,5.14,3.61
07-10-03,GO,INKPNZ,PNN,24.10,5.29,3.52
07-10-03,MZ,*09PVF,PVD,26.20,5.93,3.35
07-10-03,EK,*20PVC,PVD,25.80,5.96,3.28
07-10-03,MZ,*02SZQ,SHZ,25.10,4.51,3.50
07-10-03,EK,*09SZE,SHZ,24.10,5.30,3.43
07-10-03,GO,*10SZY,SHZ,24.10,5.74,3.63
07-10-03,GO,*16SZK,SHZ,26.10,5.09,3.64
07-10-03,GO,*16SZL,SHZ,24.00,5.40,3.57
07-10-03,GO,*16SZL,SHZ,23.90,5.59,3.63
07-10-03,GO,*16SZL,SHZ,23.20,5.47,3.50
07-10-03,EK,*20SZB,SHZ,24.20,4.82,3.33
07-10-04,MZ,*02CFH,CAF,26.90,4.40,3.85
07-10-04,MZ,*02CFH,CAF,27.30,4.80,3.81
07-10-04,MZ,*02CAO,CAS,26.20,4.70,3.72
07-10-04,MZ,*02CAP,CAS,26.80,5.10,3.67
07-10-04,MZ,*02CAP,CAS,27.20,5.40,3.67
07-10-04,MZ,*02CAS,CAS,26.10,5.10,3.75
07-10-04,MZ,*03CAL,CAS,25.90,5.10,3.67
07-10-04,JH,*10CAE,CAS,25.70,3.99,3.71
07-10-04,JH,*10CAK,CAS,22.70,4.19,3.56
07-10-04,JH,*10CAK,CAS,23.00,4.03,3.67
07-10-04,JH,*10CAN,CAS,25.60,3.97,3.70
07-10-04,GO,*12CAD,CAS,21.40,4.90,3.55
07-10-04,GO,*12CAL,CAS,22.60,4.63,3.60
07-10-04,GO,*08MEC,MER,26.40,4.80,3.68
07-10-04,JH,*10RSF,RSL,22.30,7.60,3.01
07-10-04,JH,*10RSU,RSL,23.30,7.17,3.06
07-10-04,JH,*16RSD,RSL,23.70,7.28,3.05
07-10-04,JH,*16RSD,RSL,21.00,8.10,2.94
07-10-04,GO,*12SZE,SHZ,25.10,6.93,3.45
07-10-04,GO,*12SZK,SHZ,23.00,5.78,3.57
07-10-05,MZ,*04CFC,CAF,27.20,5.00,3.72
07-10-05,EK,*04CFC,CAF,27.10,5.10,3.66
07-10-05,MZ,*02CAA,CAS,26.00,5.80,3.59
07-10-05,EK,*02CAA,CAS,28.40,6.40,3.54
07-10-05,EK,*02CAF,CAS,28.00,6.10,3.63
07-10-05,MZ,*02CAG,CAS,26.00,4.70,3.77
07-10-05,EK,*02CAG,CAS,27.90,6.30,3.57
07-10-05,MZ,*03CAK,CAS,25.30,4.50,3.95
07-10-05,MZ,*05CAA,CAS,23.90,5.46,3.49
07-10-05,EK,*05CAB,CAS,23.20,5.49,3.59
07-10-05,MZ,*05CAD,CAS,23.90,5.31,3.57
07-10-05,EK,*05CAE,CAS,24.30,5.15,3.66
07-10-05,MZ,*05CAH,CAS,23.40,6.67,3.57
07-10-05,EK,*05CAI,CAS,24.10,4.59,3.84
07-10-05,GO,*15CHC,CHD,24.30,10.18,3.18
07-10-05,GO,*15CHD,CHD,22.60,10.81,3.20
07-10-05,GO,*15CHE,CHD,23.60,9.84,3.29
07-10-05,GO,*15CHF,CHD,23.80,10.42,3.32
07-10-05,GO,*15CHG,CHD,25.10,9.18,3.31
07-10-05,JH,*15CHY,CHD,23.00,10.10,3.22
07-10-05,JH,*15CHY,CHD,23.40,9.14,3.25
07-10-05,JH,*15CHY,CHD,23.60,9.00,3.28
07-10-05,GO,*15GWH,GZT,23.90,5.03,3.57
07-10-05,GO,*15MEM,MER,24.10,6.45,3.37
07-10-05,GO,*15MEN,MER,24.30,6.70,6.35
07-10-05,GO,*15MEO,MER,23.10,7.44,3.20
07-10-05,JH,*15MEX,MER,25.20,7.15,3.28
07-10-05,GO,*15PBJ,PBL,23.80,7.94,3.34
07-10-05,GO,*15PBL,PBL,23.40,8.47,3.22
07-10-05,JH,*15PBP,PBL,22.80,8.18,3.29
07-10-05,JH,*15PBQ,PBL,22.60,8.17,3.23
07-10-05,JH,*15PBS,PBL,22.30,8.79,3.20
07-10-05,JH,*15PGT,PGR,24.20,8.06,3.40
07-10-05,GO,*15PGU,PGR,23.30,7.15,3.40
07-10-05,GO,*15PGV,PGR,23.00,7.18,3.34
07-10-05,GO,*15RSI,RSL,21.60,10.84,2.98
07-10-05,GO,*15RSK,RSL,20.80,10.47,3.04
07-10-05,MZ,*05SZC,SHZ,24.80,6.49,3.53
07-10-05,EK,*05SZC,SHZ,24.50,6.63,3.56
07-10-05,EK,*05SZJ,SHZ,24.80,6.11,3.70
07-10-05,GO,*15VIA,VIO,20.90,9.49,3.22
07-10-09,MZ,*02CFH,CAF,27.40,4.50,3.83
07-10-09,EK,*02CFH,CAF,27.30,4.50,3.90
07-10-09,MZ,GABCAF,CAF,24.20,6.11,3.37
07-10-09,MZ,*02CAO,CAS,26.40,4.90,3.75
07-10-09,MZ,*02CAP,CAS,26.40,4.80,3.74
07-10-09,MZ,*02CAP,CAS,27.20,5.30,3.74
07-10-09,EK,*02CAS,CAS,26.30,4.80,3.77
07-10-09,GO,HINCHB,CHD,20.40,10.27,3.18
07-10-09,GO,SRSGAE,GAM,23.40,9.24,3.17
07-10-09,GO,SPEGWH,GZT,22.50,6.43,3.32
07-10-09,GO,HINMEC,MER,22.00,7.12,3.25
07-10-09,GO,*22PBG,PBL,23.30,8.77,3.18
07-10-09,GO,*22PBI,PBL,23.30,8.77,3.18
07-10-09,GO,*22PBK,PBL,22.60,8.48,3.14
07-10-09,GO,*22PBM,PBL,22.60,8.48,3.14
07-10-09,GO,SRSPBA,PBL,20.50,8.96,3.18
07-10-09,GO,SRSPBC,PBL,20.40,8.75,3.19
07-10-09,GO,*22PGD,PGR,22.80,7.39,3.24
07-10-09,GO,HINPGA,PGR,22.80,7.42,3.31
07-10-09,GO,SPEPGB,PGR,23.50,8.51,3.23
07-10-09,GO,SPEPGG,PGR,23.30,8.34,3.28
07-10-09,GO,*22PNH,PNN,23.30,8.37,3.27
07-10-09,GO,*22PNL,PNN,23.30,8.37,3.27
07-10-09,GO,*22PNO,PNN,23.20,8.34,3.26
07-10-09,GO,SRSPNB,PNN,21.30,8.97,3.18
07-10-09,GO,SRSPND,PNN,22.90,8.23,3.28
07-10-09,GO,*22RSJ,RSL,22.50,11.52,2.95
07-10-09,GO,*22RSN,RSL,22.50,11.52,2.95
07-10-09,GO,SPERSC,RSL,19.80,12.07,3.03
07-10-09,EK,*02SZQ,SHZ,25.40,5.00,3.95
07-10-09,EK,*20SZB,SHZ,24.90,5.40,3.67
07-10-10,MZ,*03CAH,CAF,27.20,5.50,3.75
07-10-10,MZ,*03CFG,CAF,26.60,4.18,3.74
07-10-10,EK,*04CFC,CAF,27.30,4.80,3.67
07-10-10,GO,*06CFJ,CAF,25.90,5.50,3.57
07-10-10,MZ,*03CAL,CAS,26.00,5.40,3.57
07-10-10,EK,*20CAA,CAS,25.30,4.80,3.66
07-10-10,EK,*09MEA,MER,25.30,4.80,3.58
07-10-10,MZ,*09MEC,MER,25.40,5.20,3.59
07-10-10,EK,*11MEV,MER,25.80,4.82,3.39
07-10-10,MZ,*11MEW,MER,26.20,4.90,3.62
07-10-10,EK,*11MEZ,MER,25.20,5.30,3.56
07-10-10,GO,*12PNA,PNN,24.50,4.68,3.83
07-10-10,GO,*12PNA,PNN,25.00,5.33,3.76
07-10-10,GO,*12PNA,PNN,25.30,4.90,3.70
07-10-10,GO,*12PNC,PNN,23.60,5.31,3.61
07-10-10,JH,*10RSF,RSL,22.80,7.91,3.12
07-10-10,JH,*10RSU,RSL,23.20,7.78,3.16
07-10-10,JH,*16RSD,RSL,21.00,8.49,3.10
07-10-10,JH,*16SZL,SHZ,23.70,6.15,3.60
07-10-10,JH,*16SZL,SHZ,25.00,6.05,3.62
07-10-11,EK,*11CFL,CAF,26.10,5.10,3.74
07-10-11,EK,*11CFM,CAF,25.40,4.70,3.68
07-10-11,EK,*11CFN,CAF,26.40,4.80,3.75
07-10-11,MZ,*11CAP,CAS,26.60,5.90,3.50
07-10-11,MZ,*11CAQ,CAS,26.50,5.90,3.50
07-10-11,MZ,*11CAR,CAS,26.80,5.30,3.64
07-10-11,GO,*15CHC,CHD,24.90,10.13,3.28
07-10-11,GO,*15CHC,CHD,24.00,10.24,3.12
07-10-11,GO,*15CHD,CHD,26.20,9.12,3.26
07-10-11,GO,*15CHD,CHD,24.50,10.89,3.16
07-10-11,GO,*15CHE,CHD,24.80,10.41,3.17
07-10-11,GO,*15CHE,CHD,24.60,10.28,3.20
07-10-11,GO,*15CHF,CHD,24.70,10.24,3.21
07-10-11,GO,*15CHG,CHD,25.20,8.97,3.23
07-10-11,JH,*15CHY,CHD,23.70,9.64,3.21
07-10-11,JH,*15CHY,CHD,23.90,9.21,3.18
07-10-11,JH,*15CHY,CHD,24.40,8.87,3.18
07-10-11,GO,*15GWH,GZT,24.50,4.72,3.53
07-10-11,MZ,*04MEA,MER,26.30,5.20,3.53
07-10-11,EK,*04MEA,MER,26.10,5.20,3.59
07-10-11,GO,*15MEM,MER,24.80,6.78,3.33
07-10-11,GO,*15MEN,MER,25.10,6.45,3.28
07-10-11,GO,*15MEO,MER,24.40,7.08,3.17
07-10-11,JH,*15MEX,MER,25.60,7.14,3.20
07-10-11,JH,*15PBJ,PBL,25.00,7.63,3.25
07-10-11,JH,*15PBL,PBL,21.40,9.43,3.07
07-10-11,JH,*15PBP,PBL,23.60,8.49,3.23
07-10-11,JH,*15PBQ,PBL,23.60,8.15,3.18
07-10-11,JH,*15PBS,PBL,23.40,8.66,3.12
07-10-11,JH,SERPBA,PBL,18.50,10.33,2.94
07-10-11,JH,*15PGT,PGR,24.40,7.90,3.34
07-10-11,JH,*15PGU,PGR,24.10,7.36,3.24
07-10-11,JH,*15PGV,PGR,25.30,6.60,3.33
07-10-11,GO,*07PNC,PNN,24.10,7.37,3.24
07-10-11,GO,*07PNC,PNN,23.40,7.83,3.20
07-10-11,GO,*07RSA,RSL,22.20,10.69,2.90
07-10-11,JH,*07RSD,RSL,21.80,10.64,2.94
07-10-11,JH,*07RSE,RSL,21.00,10.90,2.91
07-10-11,JH,*15RSI,RSL,22.30,11.17,2.83
07-10-11,GO,*15RSK,RSL,21.90,11.36,2.90
07-10-11,GO,*15VIA,VIO,21.00,9.08,3.11
07-10-12,MZ,*01CFF,CAF,24.60,4.90,3.49
07-10-12,MZ,*03CFG,CAF,26.40,4.40,3.95
07-10-12,EK,*05CAA,CAS,24.30,5.22,3.48
07-10-12,EK,*05CAB,CAS,23.80,6.00,3.47
07-10-12,EK,*05CAD,CAS,24.30,5.21,3.54
07-10-12,EK,*05CAE,CAS,24.60,5.15,3.56
07-10-12,EK,*05CAH,CAS,24.60,5.91,3.64
07-10-12,EK,*05CAI,CAS,24.80,5.22,3.72
07-10-12,JH,*10CAE,CAS,26.30,4.90,4.03
07-10-12,JH,*10CAK,CAS,24.30,4.70,3.93
07-10-12,JH,*10CAK,CAS,23.70,4.70,3.92
07-10-12,JH,*10CAN,CAS,26.20,4.30,4.05
07-10-12,GO,*12CAD,CAS,22.30,4.95,3.61
07-10-12,GO,*12CAL,CAS,22.50,5.34,3.57
07-10-12,MZ,DEKCAS,CAS,22.40,7.53,3.25
07-10-12,MZ,DEKCBL,CBL,21.60,10.83,3.05
07-10-12,GO,*08MEC,MER,26.70,4.70,3.62
07-10-12,MZ,DEKMER,MER,25.10,6.59,3.30
07-10-12,EK,*09PVF,PVD,26.30,5.49,3.41
07-10-12,*0,*05SZC,SHZ,25.20,6.77,3.46
07-10-12,EK,*05SZF,SHZ,25.30,7.04,3.52
07-10-12,EK,*05SZJ,SHZ,24.60,7.72,3.52
07-10-12,EK,*09SZE,SHZ,24.50,5.20,3.74
07-10-12,GO,*10SZL,SHZ,25.70,6.40,3.70
07-10-12,GO,*10SZY,SHZ,24.10,5.98,3.65
07-10-12,GO,*12SZE,SHZ,25.40,7.58,3.50
07-10-12,GO,*12SZK,SHZ,24.40,6.06,3.56
07-10-15,EK,*02CFH,CAF,28.20,4.80,3.87
07-10-15,EK,*02CAO,CAS,26.90,4.60,3.86
07-10-15,MZ,*02CAP,CAS,27.10,4.70,3.80
07-10-15,EK,*02CAS,CAS,26.70,4.90,3.80
07-10-15,MZ,*03CAL,CAS,26.30,5.10,3.64
07-10-15,EK,*20CAA,CAS,25.70,4.80,3.81
07-10-15,GO,HINCHB,CHD,20.90,10.14,3.17
07-10-15,GO,SRSGAE,GAM,24.30,8.78,3.11
07-10-15,GO,SPEGWH,GZT,23.70,5.73,3.42
07-10-15,GO,HINMEC,MER,22.80,7.22,3.24
07-10-15,GO,SRSPBA,PBL,21.60,8.46,3.17
07-10-15,GO,SRSPBC,PBL,20.40,8.26,3.18
07-10-15,GO,HINPGA,PGR,23.50,7.72,3.28
07-10-15,GO,SRSPNB,PNN,23.00,7.54,3.20
07-10-15,GO,SRSPND,PNN,22.90,7.48,3.29
07-10-15,MZ,*09PVF,PVD,26.60,5.90,3.72
07-10-15,GO,SPERSC,RSL,19.90,12.27,3.03
07-10-15,MZ,*02SZQ,SHZ,25.80,5.00,3.89
07-10-17,EK,*01CFF,CAF,24.70,4.80,3.52
07-10-17,EK,*03CFG,CAF,26.50,4.40,3.99
07-10-17,MZ,*03CAH,CAS,27.20,5.00,3.85
07-10-17,MZ,*03CAK,CAS,25.60,4.40,3.87
07-10-17,EK,*09MEA,MER,25.40,5.30,3.62
07-10-17,MZ,*09MEC,MER,26.00,4.50,3.65
07-10-17,EK,*11MEZ,MER,25.10,4.90,3.56
07-10-17,MZ,*20PVC,PVD,26.20,5.50,3.65
07-10-17,MZ,MILLER,RSL,21.90,10.20,3.04
07-10-18,MZ,*04CFC,CAF,27.50,4.60,3.69
07-10-18,MZ,*04MEA,MER,26.30,4.80,3.52
07-10-18,MZ,*04MEA,MER,26.80,4.70,3.60
07-10-18,MZ,*11MEV,MER,26.00,5.00,3.52
07-10-22,JH,*10CAK,CAS,24.40,5.00,3.96
07-10-22,JH,*10CAK,CAS,23.70,5.00,3.92
07-10-22,JH,*10CAN,CAS,26.10,5.30,3.96
07-10-22,GO,*08MEC,MER,27.10,4.80,3.71
07-10-23,MZ,*11CFL,CAF,26.60,5.10,3.64
07-10-23,MZ,*11CFM,CAF,26.40,4.80,3.68
07-10-23,MZ,*11CFN,CAF,26.70,5.20,3.76
07-10-23,MZ,*11CAP,CAS,27.00,5.70,3.61
07-10-23,MZ,*11CAQ,CAS,26.70,5.70,3.61
07-10-23,MZ,*11CAR,CAS,26.70,5.20,3.68
07-10-23,JH,HINMEC,MER,23.30,7.80,3.31
07-10-23,GO,HINMEC,MER,22.80,8.50,3.38
07-10-23,JH,SRSPNB,PNN,22.30,10.30,3.12
07-10-23,JH,SRSPND,PNN,22.20,9.90,3.22
